STUFFID,author,year,ref_title,ref_journal,ref_volume,ref_page,ref_doi,no1,no2,type1,ref1,type2,ref2,notes_stim,data_program,data_name,language,notes_lang,population,notes_var,aoa,ambiguity,arousal,assoc,category,cloze,complex,concrete,confusion,dist,dominate,easelearn,familiar,freq,gpc,identify,identifyld,identifyn,imagevar,imagine,intense,meaning,modality,morph,nameagree,orthon,pos,phonon,prime,pronounce,rt,recall,recognition,rime,semantic,sensory,sentcomp,typical,valence,visualcomp,wordcomp,syllables,letters,phonemes,imageagree,similar
100,Nickerson & Cartwright,1984,The University of Colorado meaning norms,"Behavior Research Methods, Instruments, & Computers",16,355-382,10.3758/BF03202462,90,,Words,,,,,0,,English,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Roberts,1968,Meaningfulness of Underwood and Richardsons (1956a) sense impression descriptive adjectives,Psychonomic Science,13,121-122,,40,,Words,,,,Sense adjectives,0,,English,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Solso,1971,Meaningfulness of colors,Psychonomic Science,23,301-303,,10,10,Other,Colors,Words,,Color words,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Bullinaria & Levy,2012,"Extracting semantic representations from word co-occurrence statistics: stop-lists, stemming and svd",Behavior Research Methods,44,890-907,10.3758/s13428-011-0183-8,,,Words,TOEFL test words,,,Test of English as a Foreign Language (Educational Testing Service),0,,English,,,Stop-lists,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104,Bloom & Fischler,1980,Completion norms for 329 sentence contexts,Memory & Cognition,8,631-642,10.3758/BF03213783,329,,Cloze/Sentences,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,"Erickson, Gaffney & Heath",1987,Difficulty and familiarity norms for 192 single-solution word fragments,"Behavior Research Methods, Instruments, & Computers",19,370-376,10.3758/BF03202580,192,,Words,,,,Word Fragments,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106,Gibson & Brooks,1993,"A collection of 4,741 word fragments that have unique completions with respect to 146,205 words","Behavior Research Methods, Instruments, & Computers",25,434-454,10.3758/BF03204542,4741,,Words,,,,Word Fragments,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,Gibson & Watkins,1988,"A pool of 1,086 words with unique two-letter fragments","Behavior Research Methods, Instruments, & Computers",20,390-397,10.3758/BF03202683,1086,,Words,,,,Word Fragments,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,Graf & Williams,1987,Completion norms for 40 three-letter word stems,"Behavior Research Methods, Instruments, & Computers",19,422-445,10.3758/BF03205611,40,,Words,,,,3 letter word stems,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,"Hamberger, Friedman, & Rosen",1996,Completion norms collected from younger and older adults for 198 sentence contexts,"Behavior Research Methods, Instruments, & Computers",28,102-108,10.3758/BF03203644,198,,Cloze/Sentences,,,,,0,,English,,Younger and older adults,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110,Olson & Schwartz,1967,Single and multiple solution five-letter words,Psychonomic Monograph Supplements,2,105-152,,3,,Other,,,,Lists of 5 letter words,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,Schwanenflugel,1986,Completion norms for final words of sentences using a multiple production measure,"Behavior Research Methods, Instruments, & Computers",18,363-371,10.3758/BF03204419,,,Cloze/Sentences,Bloom & Fischler (1980),,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112,Shaw,1997,Unprimed stem completion is only moderately predicted by word frequency and length,"Behavior Research Methods, Instruments, & Computers",29,401-424,10.3758/BF03200594,914,,Words,,,,Word Fragments,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,Tresselt & Mayzner,1966,Normative solution times for a sample of 134 solution words and 378 associated anagrams,Psychonomic Monograph Supplements,1,293-298,,134,378,Words,,Anagrams,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"Berndt, Reggia, & Mitchum",1987,Empirically derived probabilities for grapheme-to-phoneme correspondences in English,Behavior Research Methods & Instrumentation,19,1-9,10.3758/BF03207663,17310,,Words,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Cowan,1986,A matrix of consonant-cluster-free monosyllabic words in English,"Behavior Research Methods, Instruments, & Computers",18,434-446,10.3758/BF03201406,,,Phonemes,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"Martin, Jones, Nelson, & Nelson",1981,Heteronyms and polyphones: Categories of words with multiple phonemic representations,Behavior Research Methods & Instrumentation,13,299-307,10.3758/BF03202018,114,246,Homo/Heteronyms,,Other,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"Ziegler, Stone, & Jacobs",1997,What is the pronunciation for -ough and the spelling for lui? A database for computing feedforward and feedback consistency in English,"Behavior Research Methods, Instruments, & Computers",29,600-618,10.3758/BF03210615,2694,,Words,Kucera & Francis (1967),,,Monosyllabic words,0,,English,,,Examined feed forward (multiple ways to pronounce a spelling) and feedback inconsistency (multiple ways to spell a pronunciation).,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,Kerr & Johnson,1991,"Word norms for blind and sighted subjects: Familiarity, concreteness, meaningfulness, imageability, imagery modality, and word associations","Behavior Research Methods, Instruments, & Computers",23,461-485,10.3758/BF03209988,161,,Words,,,,Nouns,0,,English,,Blind participants,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"Altarriba, Bauer, & Benvenuto",1999,"Concreteness, context availability, and imageability ratings and word associations for abstract, concrete, and emotion words","Behavior Research Methods, Instruments, & Computers",31,578-602,10.3758/BF03200738,326,,Words,,,,"Abstract, concrete, and emotion words",0,,English,,,Context avaliability,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,"Benjafield, Frommhold, Keenan, Muckenheim, & Mueller",1993,"Imagery, concreteness, goodness, and familiarity ratings for 500 proverbs sampled from the Oxford Dictionary of English Proverbs","Behavior Research Methods, Instruments, & Computers",25,27-40,10.3758/BF03204446,500,,Cloze/Sentences,,,,Proverbs,0,,English,,,Goodness,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,"Johnston, Dent, Humphreys, & Barry",2010,British-English norms and naming times for a set of 539 pictures: the role of age of acquisition,Behavior Research Methods,42,461-490,10.3758/BRM.42.2.461,539,,Pictures,"Bates, Federmeier, Herron, Iyer, Jacobsen, & Pechmann (2000)",,,,0,,English,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,"Jorgensen, Dale, Bleses, & Fenson",2010,CLEX: A cross-linguistic lexical norms database*,Journal of Child Language,37,419-428,10.1017/S0305000909009544,,,Words,MacArthur-Bates Communicative Development Inventories,,,,1,CLEX,Multiple,"English, Danish, Swedish",Early Childhood,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Juhasz & Yap,2012,"Sensory experience ratings for over 5,000 mono- and disyllabic words",Behavior Research Methods,45,160-168,10.3758/s13428-012-0242-9,2857,3000,Words,"Juhasz, Yap, Dicke, Taylor, & Gullick (2011)",Words,"Schock, Cortese, & Khanna (2012)",,0,,English,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
125,Kanske & Kotz,2010,Leipzig Affective Norms for German: A reliability study,Behavior Research Methods,42,987-991,10.3758/BRM.42.4.987,1000,,Words,Kanske & Kotz (2007),,,,1,Leipzig Affective Norms for German (LANG),German,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126,Kanske & Kotz,2011,Cross-modal validation of the Leipzig Affective Norms for German (LANG),Behavior Research Methods,43,409-413,10.3758/s13428-010-0048-6,120,,Words,LANG: Kanske & Kotz (2010),,,,0,,German,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,"Kealy, Ritzhaupt, & Spears",2007,Psychological norms for simple three-line graphic shapes,Behavior Research Methods,39,1012-1019,10.3758/BF03192998,24,,Line drawings,,,,,0,,English,,,Describability and availability,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"Keuleers, Brysbaert, & New",2010,SUBTLEX-NL: A new measure for Dutch word frequency based on film subtitles,Behavior Research Methods,42,643-650,10.3758/BRM.42.3.643,14037,,Words,"CELEX: Baayen, Piepenbrock, & Gulikers (1995)",,,,1,SUBTLEX-NL,Dutch,,,Accuracy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Benjafield & Muckenheim,1989,"Dates of entry and measures of imagery, concreteness, goodness, and familiarity for 1,046 words sampled from the Oxford English Dictionary","Behavior Research Methods, Instruments, & Computers",21,31-52,10.3758/BF03203869,1046,,Words,Oxford English Dictionary,,,,0,,English,,,Goodness,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"Friendly, Franklin, Hoffman, & Rubin",1982,"The Toronto Word Pool: Norms for imagery, concreteness, orthographic variables, and grammatical usage for 1,080 words","Behavior Research Methods, Instruments, & Computers",14,375-399,10.3758/BF03203275,1080,,Words,,,,Toronto Word Pool,0,,English,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Gilhooly & Logie,1980,"Age-of-acquisition, imagery, concreteness, familiarity, and ambiguity measures for 1,944 words",Behavior Research Methods & Instrumentation,12,395-427,10.3758/BF03201693,1944,,Words,,Anagrams,,Five letter words,0,,English,,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Gilhooly & Hay,1977,"Imagery, concreteness, age-of-acquisition, familiarity, and meaningfulness values for 205 five-letter words having single-solution anagrams",Behavior Research Methods & Instrumentation,9,12-17,10.3758/BF03202210,1944,,Words,,,,,0,,English,,,,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Gilhooly & Logie,1980,"Meaning-dependent ratings of imagery, age of acquisition, familiarity, and concreteness for 387 ambiguous words",Behavior Research Methods & Instrumentation,12,428-450,10.3758/BF03201694,387,,Words,,,,Ambiguous words,0,,English,,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Hunt,1978,Imagery values for taxonomic-category names,Behavior Research Methods & Instrumentation,10,750-752,10.3758/BF03205394,90,,Categories,,,,,0,,English,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"Stratton, Jacobus, & Brinley",1975,"Age-of-acquisition, imagery, familiarity and meaningfulness norms for 543 words",Behavior Research Methods & Instrumentation,7,1-6,10.3758/BF03201278,543,,Words,,,,5 and 6 letter words,0,,English,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Walker,1970,Imagery ratings for 338 nouns,Behavior Research Methods & Instrumentation,2,165-167,10.3758/BF03209293,338,,Words,,,,Nouns,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Bestgen & Vincze,2012,Checking and bootstrapping lexical norms by means of word similarity indexes,Behavior Research Methods,44,998-1006,10.3758/s13428-012-0195-z,1944,1034,Words,Gilhooly & Logie (1980),Words,ANEW: Bradley & Lang (1999),,0,,English,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138,"Bird, Franklin, & Howard",2001,"Age of acquisition and imageability ratings for a large set of words, including verbs and function words","Behavior Research Methods, Instruments, & Computers",33,73-79,10.3758/BF03195349,2645,,Words,MRC Psycholinguistic Database: Coltheart (1981); Wilson (1988),,,,0,,British English,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Chiarello, Shears, & Lund",1999,Imageability and distributional typicality measures of nouns and verbs in contemporary English,"Behavior Research Methods, Instruments, & Computers",31,603-637,10.3758/BF03200739,1197,,Words,,,,"Nouns, Verbs",0,,English,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"McDougall, Curry, & de Bruijn",1999,"Measuring symbol and icon characteristics: Norms for concreteness, complexity, meaningfulness, familiarity, and semantic distance for 239 symbols","Behavior Research Methods, Instruments, & Computers",31,487-591,10.3758/BF03200730,329,,Symbols/Icons,Various sources,,,,1,ESPbase,English,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
142,Keuleers & Brysbaert,2010,Wuggy: A multilingual pseudoword generator,Behavior Research Methods,42,627-633,10.3758/BRM.42.3.627,,,Other,,,,,1,Wuggy,Multiple,"Dutch, English, German, French, Spanish, Serbian, Basque",,"Creates pseudowords based on real words by matching length of subsyllabic segments, letter length, transition frequencies, and subsyllabic segments",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
143,Khanna & Cortese,2011,"Age of acquisition estimates for 1,208 ambiguous and polysemous words",Behavior Research Methods,43,89-96,10.3758/s13428-010-0027-y,1208,,Words,"Nelson, McEvoy, & Schreiber (2004)",,,Pairs of ambiguous and polysemous words,0,,English,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Kievit-Kylar & Jones,2012,Visualizing multiple word similarity measures,Behavior Research Methods,44,656-674,10.3758/s13428-012-0236-7,,,Other,,,,22 common similarity-based metrics are used for visualizing semantic relations among words in a text corpus.,1,Word-2-Word visualization package,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145,Knight & Muncer,2011,The syllable effect in anagram solution: unrecognised evidence from past studies,Journal of Psycholinguistic Research,40,111-118,10.1007/s10936-010-9159-6,,,Other,,,,,1,Bigram Calculator,English,,,Anagrams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,Kremer & Baroni,2011,A set of semantic norms for German and Italian,Behavior Research Methods,43,97-109,10.3758/s13428-010-0028-x,50,,Words,"McRae, Cree, Seidenberg, & McNorgan (2005)",,,,0,,Multiple,"German, Italian",,Feature production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,"Ktori, van Heuven, & Pitchford",2008,GreekLex: A lexical database of Modern Greek,Behavior Research Methods,40,773-783,10.3758/BRM.40.3.773,35304,,Words,"HNC: Hatzigeorgiu, Gavrilidou, Piperidis, Carayannis, Papakostopoulou, Spiliotopoulou, Vacalopoulou, Labropoulou, Mantzari, Papageorgiou, & Demiros (2000)",,,,0,GreekLex,Greek,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Lahl & Pietrowsky,2006,EQUIWORD: A software application for the automatic creation of truly equivalent word lists,Behavior Research Methods,38,146-152,10.3758/BF03192760,,,Other,,,,,1,EQUIWORD,English,,,Automates the creation of word lists that are truly parallel in mathematiecal attributes,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
149,"Lahl, Goritz, Pietrowsky, & Rosenberg",2009,"Using the World-Wide Web to obtain large-scale word norms: 190,212 ratings on a set of 2,654 German nouns",Behavior Research Methods,41,13-90,10.3758/BRM.41.1.13,2654,,Words,Institute of German Language and Linguistics of the Humbolt University of Berlin Corpus,,,,0,,German,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151,"Lete, Sprenger-Charolles, & Cole",2004,MANULEX: A grade-level lexical database from French elementary school readers,"Behavior Research Methods, Instruments, & Computers",36,156-166,10.3758/BF03195560,72698,,Words,,,,,1,MANULEX,French,,French elementary school students,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,"Leung, Law, & Fung",2004,Type and token frequencies of phonological units in Hong Kong Cantonese,"Behavior Research Methods, Instruments, & Computers",36,500-505,10.3758/BF03195596,140000,,Syllables,HKCAC: Leung & Law (2002),,,Syllable-character units,0,,Chinese,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
153,"Leveau, Jhean-Larose, Denhiere, & Nguyen",2012,Validating an interlingual metanorm for emotional analysis of texts,Behavior Research Methods,44,1007-1014,10.3758/s13428-012-0208-y,10782,,Words,,,,,1,EMONORM/EMOVAL,Multiple,"French, English, German, Spanish, Italian, Finnish",,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154,Li & MacWhinney,2002,PatPho: A phonological pattern generator for neural networks,"Behavior Research Methods, Instruments, & Computers",34,408-415,10.3758/BF03195469,39780,,Words," CELEX: Baayen, Piepenbrock, & Gulikers (1995)",,,,1,PatPho,English,,,Generates phonological patterns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,Friend & Keplinger,2003,An infant-based assessment of early lexicon acquisition,"Behavior Research Methods, Instruments, & Computers",35,302-309,10.3758/BF03202556,90,,Pictures,Art Explosion (1995-1998); Freefoto,,,,1,CHILDES,English,,Children,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"Libkuman, Otani, Kern, Viger, & Novak",2007,Multidimensional normative ratings for the International Affective Picture System,Behavior Research Methods,39,326-334,10.3758/BF03193164,703,,Pictures,"IAPS: Lang, Bradley, & Cuthbert (1997)",,,,0,,English,,,Consequentiality and memorability,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,Rass & Leynes,2007,When do primes go bad? A corpus of orthographically related primes that inhibit fragment completion,Behavior Research Methods,39,870-875,10.3758/BF03192981,240,,Word Pairs,"Nelson, McEvoy, Schreiber (2004); Kucera & Francis (1967)",,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,"Reales, Ballesteros, & Garcia",2002,Visual-word identification thresholds for the 260 fragmented words of the Snodgrass and Vanderwart pictures in Spanish,"Behavior Research Methods, Instruments, & Computers",34,276-285,10.3758/BF03195455,260,,Line drawings,Snodgrass & Vanderwart (1980),,,,0,,Spanish,,,,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,"Rickard-Liow, Tng, & Lee",1999,"Chinese chacters: Semantic and phonetic regularity norms for China, Singapore, and Taiwan","Behavior Research Methods, Instruments, & Computers",31,155-177,10.3758/BF03207706,256,96,Characters,Chinese dictionary: Loo (1989),Characters,,,0,,Chinese,Mandarin,"China, Singapore, Taiwan",,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
160,"Redondo, Fraga, Padron, & Comesana",2007,The Spanish adaptation of ANEW (Affective Norms for English Words),Behavior Research Methods,39,600-605,10.3758/BF03193031,1034,,Words,ANEW: Bradley & Lang (1999),,,,1,SPANEW,Spanish,,,,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
161,"Liu, Shu, & Li",2007,Word naming and psycholinguistic norms: Chinese,Behavior Research Methods,39,192-198,10.3758/BF03193147,2423,,Characters,"LACSMCS: Sun, Huang, Sun, Li, & Xing (1997)",,,,0,,Chinese,,,"Homophone density, number of word formations, number of components, number of strokes, and regularity",1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162,"Redondo, Fraga, Padron, & Pineiro",2008,Affective ratings of sound stimuli,Behavior Research Methods,40,784-790,10.3758/BRM.40.3.784,111,,Sounds,IADS: Bradley & Lang (1999),,,,0,,Spanish,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,"Rinaldi, Barca, & Burani",2004,"A database for semantic, grammatical, and frequency properties of the first words acquired by Italian children","Behavior Research Methods, Instruments, & Computers",36,525-530,10.3758/BF03195599,519,,Words,Caselli & Casadio (1995),,,,0,,Italian,,Children,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Lo & Hue,2008,C-CAT: A computer software used to analyze and select Chinese characters and character components for psychological research,Behavior Research Methods,40,1098-1105,10.3758/BRM.40.4.1098,80651,,Characters,"Chinese Knowledge Information Processing Group (CKIPG, 1993) and text books from the National Institute for Compilation and Translation (NICT, 1995)",,,,1,Character-Component Analysis Toolkit (C-CAT),Chinese,,"Children (1st-6th grade), adults","Number of strokes, character-component punctuation regularity, arrangement of character components within characters, and phonetic validity",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
